sender_id,receiver_id,amount,timestamp,agent_id,device_id,is_fraud,fraud_scenario
U_706,U_4853,552.55,2025-02-11 04:43:40,A_186,D_901,0,none
U_9359,U_5553,4260.92,2025-01-01 03:47:27,A_369,D_4636,0,none
U_2418,U_9108,2359.67,2025-01-21 14:55:57,A_63,D_3151,0,none
U_7758,U_9234,1108.47,2025-01-19 18:14:41,A_299,D_371,0,none
U_9220,U_8698,1652.16,2025-01-02 07:23:07,A_292,D_4749,0,none
U_4866,U_532,74.29,2025-01-04 07:25:26,A_72,D_1144,0,none
U_4779,U_462,135.25,2025-02-09 06:56:19,A_306,D_493,0,none
U_1350,U_8202,295.59,2025-01-17 17:37:08,A_144,D_4575,0,none
U_967,U_9776,1813.83,2025-02-04 02:09:47,A_118,D_4600,0,none
U_7696,U_3731,686.07,2025-01-24 18:14:49,A_194,D_4701,0,none
U_8091,U_7547,495.96,2025-02-01 03:42:23,A_391,D_2367,0,none
U_8655,U_884,1070.83,2025-01-03 17:32:09,A_103,D_4301,0,none
U_3627,U_5151,604.39,2025-01-13 00:17:59,A_263,D_2043,0,none
U_6878,U_3988,395.13,2025-01-16 07:36:46,A_240,D_3617,0,none
U_288,U_5514,1685.68,2025-01-12 14:20:35,A_286,D_371,0,none
U_9788,U_1683,3164.31,2025-02-09 13:49:30,A_67,D_818,0,none
U_4983,U_7125,5459.76,2025-02-14 15:17:31,A_55,D_4765,0,none
U_1545,U_7342,2300.72,2025-01-23 21:17:10,A_183,D_3624,0,none
U_6548,U_7693,1179.71,2025-02-06 03:36:21,A_222,D_399,0,none
U_2391,U_904,568.89,2025-01-16 21:17:29,A_361,D_4021,0,none
U_3731,U_3794,436.62,2025-01-14 10:32:41,A_318,D_4387,0,none
U_2747,U_2383,6007.13,2025-01-14 16:52:54,A_73,D_1527,0,none
U_225,U_3546,3218.82,2025-01-30 17:01:41,A_279,D_917,0,none
U_5719,U_8268,3989.05,2025-02-12 19:39:04,A_38,D_2747,0,none
U_7469,U_3744,1371.18,2025-01-12 12:59:49,A_51,D_1990,0,none
U_9800,U_9959,233.41,2025-01-18 15:24:28,A_118,D_4920,0,none
U_6384,U_97,49.96,2025-01-25 14:13:31,A_123,D_4725,0,none
U_580,U_2481,638.0,2025-01-03 20:04:46,A_184,D_4909,0,none
U_7378,U_8047,11.97,2025-01-17 01:57:15,A_91,D_3836,0,none
U_5872,U_9810,72.07,2025-01-28 06:47:14,A_210,D_3183,0,none
U_1024,U_7245,426.36,2025-01-11 22:41:33,A_26,D_2971,0,none
U_2302,U_814,57.47,2025-01-06 16:16:48,A_265,D_502,0,none
U_5790,U_1754,647.75,2025-02-12 13:20:21,A_108,D_4281,0,none
U_3433,U_8197,2042.01,2025-02-09 19:21:35,A_33,D_1845,0,none
U_6857,U_8706,44351.4,2025-01-13 11:32:52,A_399,D_2957,1,fraud_ring
U_64,U_2380,880.1,2025-01-14 05:02:32,A_241,D_3421,0,none
U_6143,U_6747,1476.19,2025-01-17 07:17:14,A_250,D_1976,0,none
U_5488,U_1069,5038.45,2025-01-11 21:00:46,A_273,D_2639,0,none
U_4995,U_2542,1485.08,2025-02-11 07:14:11,A_31,D_68,0,none
U_9689,U_3683,329.43,2025-01-08 02:41:33,A_248,D_3269,0,none
U_5948,U_5253,991.31,2025-01-10 03:47:24,A_385,D_10,0,none
U_7692,U_4155,332.2,2025-01-04 04:39:27,A_227,D_2581,0,none
U_43,U_8894,3210.16,2025-01-09 22:32:50,A_45,D_2546,0,none
U_1397,U_971,450.07,2025-01-15 17:57:25,A_71,D_212,0,none
U_2075,U_9805,6119.98,2025-01-18 13:18:46,A_46,D_2755,0,none
U_606,U_6644,1686.09,2025-02-14 19:18:05,A_321,D_3085,0,none
U_1787,U_5260,2524.21,2025-01-29 10:26:40,A_256,D_1464,0,none
U_8264,U_72,3374.16,2025-01-23 20:44:32,A_322,D_4341,0,none
U_3999,U_2746,3050.73,2025-01-22 06:13:45,A_259,D_4950,0,none
U_2399,U_495,803.45,2025-01-20 19:11:21,A_177,D_3074,0,none
U_21,U_4718,353.47,2025-01-13 11:17:02,A_338,D_1979,0,none
U_3966,U_1577,132.98,2025-01-27 16:09:53,A_34,D_2415,0,none
U_3181,U_8312,2878.79,2025-01-13 15:58:13,A_45,D_1349,0,none
U_3846,U_4110,1703.84,2025-01-30 22:55:09,A_257,D_1788,0,none
U_7234,U_5281,284.36,2025-01-08 14:26:01,A_8,D_450,0,none
U_2470,U_3814,867.04,2025-01-14 15:22:37,A_95,D_1079,0,none
U_3532,U_8237,1569.7,2025-01-13 01:18:45,A_211,D_4882,0,none
U_8950,U_7277,1335.94,2025-01-16 10:42:23,A_296,D_4345,0,none
U_4016,U_990,2620.46,2025-02-12 14:12:50,A_371,D_1924,0,none
U_854,U_7298,3946.42,2025-01-25 21:26:45,A_223,D_4314,0,none
U_6170,U_8404,1529.92,2025-01-13 01:37:00,A_366,D_2484,0,none
U_847,U_6546,571.13,2025-02-06 04:10:21,A_182,D_3,0,none
U_494,U_7424,1453.38,2025-02-11 22:08:48,A_101,D_3482,0,none
U_516,U_4338,1477.37,2025-01-11 16:09:31,A_23,D_1727,0,none
U_9328,U_1425,7281.7,2025-02-06 09:33:14,A_110,D_4032,0,none
U_4814,U_7419,1374.0,2025-02-12 20:23:51,A_327,D_4897,0,none
U_2752,U_9148,4858.6,2025-01-03 18:46:47,A_226,D_2134,0,none
U_6670,U_6061,163.44,2025-02-06 17:12:50,A_123,D_4256,0,none
U_5442,U_9532,1039.22,2025-02-07 01:14:37,A_341,D_2229,0,none
U_4333,U_5920,18.21,2025-01-21 16:55:41,A_225,D_1004,0,none
U_7473,U_6408,1391.98,2025-01-31 19:17:29,A_278,D_2001,0,none
U_4411,U_3029,5148.65,2025-01-30 13:29:22,A_323,D_151,0,none
U_5879,U_8556,1185.6,2025-01-20 09:55:12,A_387,D_1850,0,none
U_5140,U_1627,97.5,2025-02-01 20:02:08,A_207,D_3920,0,none
U_4961,U_5188,1980.25,2025-02-10 04:25:28,A_258,D_2831,0,none
U_9376,U_8218,444.42,2025-02-06 16:28:42,A_290,D_3055,0,none
U_147,U_3037,1637.47,2025-01-05 08:47:17,A_393,D_2396,0,none
U_9043,U_337,458.17,2025-01-18 22:29:08,A_155,D_4587,0,none
U_5664,U_4123,497.07,2025-01-01 06:20:22,A_91,D_1942,0,none
U_7749,U_5337,813.7,2025-01-02 20:40:02,A_215,D_852,0,none
U_1347,U_1182,1557.77,2025-01-24 06:09:37,A_317,D_3124,0,none
U_4638,U_8036,806.63,2025-02-12 07:03:08,A_367,D_4735,0,none
U_3823,U_9868,685.86,2025-01-22 16:31:41,A_100,D_445,0,none
U_5336,U_5007,457.04,2025-02-08 12:50:36,A_325,D_4142,0,none
U_5106,U_1753,3539.89,2025-01-18 00:12:58,A_13,D_1110,0,none
U_30,U_8142,17905.8,2025-01-31 11:45:13,A_260,D_4994,1,fraud_ring
U_3456,U_7702,935.58,2025-01-27 12:25:53,A_310,D_2137,0,none
U_7815,U_4278,1495.27,2025-01-06 17:50:20,A_301,D_1773,0,none
U_8096,U_8223,2614.06,2025-01-25 09:22:19,A_12,D_2625,0,none
U_460,U_1632,2676.13,2025-01-27 13:36:56,A_204,D_3208,0,none
U_8776,U_2052,459.08,2025-01-10 08:56:30,A_368,D_4044,0,none
U_1473,U_1315,2919.73,2025-02-02 05:56:33,A_32,D_3620,0,none
U_7292,U_4283,2010.25,2025-01-31 21:54:02,A_199,D_2842,0,none
U_8269,U_8991,1543.13,2025-02-09 00:18:50,A_75,D_326,0,none
U_2864,U_3089,1010.76,2025-02-11 15:53:28,A_393,D_1892,0,none
U_3263,U_5963,3800.34,2025-01-07 06:54:12,A_203,D_1561,0,none
U_6939,U_6471,5049.58,2025-01-24 21:04:28,A_287,D_1275,0,none
U_6869,U_9854,1101.95,2025-02-01 03:13:34,A_18,D_345,0,none
U_6434,U_1137,2009.54,2025-01-10 20:01:39,A_286,D_1778,0,none
U_9896,U_9854,353.26,2025-02-03 15:20:08,A_112,D_1680,0,none
U_9746,U_8986,1778.01,2025-02-13 17:20:04,A_133,D_167,0,none
U_5074,U_1318,3920.11,2025-01-14 21:13:12,A_335,D_2770,0,none
U_1408,U_5047,2925.07,2025-01-16 09:29:22,A_69,D_4188,0,none
U_971,U_8963,2536.37,2025-02-02 06:42:51,A_32,D_4339,0,none
U_2345,U_6985,6267.53,2025-01-17 00:33:02,A_280,D_2895,0,none
U_2540,U_8831,2077.01,2025-02-11 00:58:36,A_363,D_4905,0,none
U_9181,U_4941,3629.38,2025-02-13 14:36:31,A_333,D_882,0,none
U_2061,U_6718,1371.94,2025-01-16 03:12:44,A_390,D_1954,0,none
U_2584,U_4292,344.31,2025-02-06 08:16:32,A_336,D_4100,0,none
U_4416,U_6497,1836.6,2025-02-13 19:57:05,A_355,D_969,0,none
U_5164,U_4980,6818.06,2025-01-11 09:08:43,A_25,D_439,0,none
U_8660,U_9567,1193.3,2025-01-11 19:30:49,A_17,D_1387,0,none
U_7321,U_4105,221.82,2025-01-15 19:19:48,A_353,D_1697,0,none
U_7307,U_4422,2252.59,2025-01-06 21:36:19,A_129,D_3293,0,none
U_4792,U_3609,34.41,2025-01-07 13:22:40,A_234,D_895,0,none
U_1227,U_7748,7111.53,2025-01-01 02:09:42,A_84,D_725,0,none
U_6077,U_3227,1170.04,2025-01-31 02:39:21,A_5,D_3826,0,none
U_5500,U_4311,85.09,2025-02-13 03:49:23,A_87,D_2753,0,none
U_698,U_7921,210.9,2025-01-14 09:19:39,A_120,D_2698,0,none
U_6474,U_5382,2829.33,2025-01-18 08:53:06,A_113,D_923,0,none
U_4823,U_5604,912.66,2025-01-25 05:03:40,A_386,D_4184,0,none
U_4679,U_1924,2922.15,2025-01-06 15:54:10,A_146,D_4519,0,none
U_8183,U_6516,10.96,2025-02-13 21:12:47,A_350,D_1957,0,none
U_5957,U_3436,1671.95,2025-02-07 10:19:59,A_310,D_2222,0,none
U_9926,U_6763,2468.39,2025-01-29 10:06:36,A_173,D_1275,0,none
U_659,U_2683,283.82,2025-01-20 13:01:24,A_73,D_728,0,none
U_6943,U_5827,83.68,2025-01-11 08:05:57,A_355,D_1860,0,none
U_2595,U_6844,1450.84,2025-02-02 15:43:01,A_39,D_3380,0,none
U_4760,U_5763,435.56,2025-01-29 03:59:22,A_375,D_2996,0,none
U_9918,U_9823,575.56,2025-01-05 11:20:23,A_199,D_1200,0,none
U_6074,U_5451,106.98,2025-01-31 17:54:13,A_118,D_1079,0,none
U_6555,U_7388,21.6,2025-01-12 13:08:14,A_235,D_3262,0,none
U_3273,U_6473,2741.41,2025-02-08 11:38:19,A_218,D_2429,0,none
U_9092,U_9430,3755.01,2025-02-11 15:14:09,A_206,D_3541,0,none
U_9992,U_5803,7121.25,2025-02-07 11:40:16,A_236,D_3526,0,none
U_9549,U_3260,860.44,2025-02-02 01:00:50,A_53,D_3032,0,none
U_8213,U_4009,3202.1,2025-01-25 20:16:55,A_204,D_4638,0,none
U_5648,U_667,816.95,2025-02-04 10:53:03,A_196,D_3697,0,none
U_549,U_7305,2215.96,2025-01-18 06:24:57,A_157,D_4771,0,none
U_3860,U_3654,7003.48,2025-02-03 06:22:17,A_232,D_4028,0,none
U_834,U_3541,26.07,2025-01-07 21:02:53,A_356,D_3435,0,none
U_9938,U_4864,113.4,2025-02-12 02:01:57,A_24,D_1150,0,none
U_8651,U_6572,1033.0,2025-01-13 05:40:40,A_11,D_3433,0,none
U_9040,U_5721,3370.22,2025-01-20 02:51:38,A_108,D_4982,0,none
U_9152,U_7464,1589.72,2025-01-21 12:58:00,A_18,D_2130,0,none
U_6455,U_2585,1104.91,2025-02-01 01:59:48,A_180,D_131,0,none
U_878,U_123,643.98,2025-01-09 19:38:12,A_160,D_3966,0,none
U_4352,U_9653,2481.69,2025-02-04 21:56:05,A_369,D_2256,0,none
U_2285,U_6757,135.33,2025-01-09 04:34:10,A_274,D_2882,0,none
U_6497,U_5903,5169.72,2025-01-25 05:13:00,A_239,D_3998,0,none
U_8477,U_4743,5541.0,2025-02-10 21:44:57,A_263,D_3308,0,none
U_9791,U_2799,3301.74,2025-02-05 02:59:11,A_345,D_1995,0,none
U_20,U_8632,2452.75,2025-01-13 16:30:31,A_205,D_3417,0,none
U_9813,U_4487,3269.42,2025-01-23 12:47:13,A_8,D_1347,0,none
U_9904,U_4925,1879.33,2025-01-11 17:15:07,A_229,D_3641,0,none
U_1907,U_2274,1402.34,2025-01-30 17:40:05,A_338,D_1291,0,none
U_1284,U_3598,2444.45,2025-01-03 18:07:59,A_264,D_4536,0,none
U_6590,U_2992,401.93,2025-01-01 18:59:07,A_92,D_2641,0,none
U_2985,U_7844,1713.86,2025-01-15 20:10:03,A_295,D_747,0,none
U_7579,U_5860,3299.89,2025-01-22 05:06:06,A_226,D_2938,0,none
U_2219,U_5395,1997.15,2025-02-07 15:21:57,A_85,D_3118,0,none
U_4472,U_3197,1837.51,2025-01-24 15:33:35,A_50,D_3552,0,none
U_622,U_6901,8334.62,2025-01-05 05:45:28,A_52,D_4324,0,none
U_3000,U_2904,6069.41,2025-01-14 13:51:18,A_264,D_4317,0,none
U_5259,U_2743,489.74,2025-02-07 04:20:43,A_393,D_1047,0,none
U_8389,U_2243,2093.58,2025-01-23 19:11:28,A_326,D_4751,0,none
U_5429,U_176,659.31,2025-02-07 09:48:00,A_204,D_4227,0,none
U_9944,U_2692,1151.88,2025-01-01 21:15:02,A_114,D_4831,0,none
U_7313,U_949,1393.46,2025-01-30 21:34:20,A_329,D_1639,0,none
U_4386,U_9043,61.26,2025-01-01 16:24:20,A_34,D_2494,0,none
U_6972,U_8559,51.27,2025-02-03 05:10:39,A_207,D_3196,0,none
U_5894,U_7731,6081.62,2025-01-05 09:59:37,A_345,D_372,0,none
U_2653,U_7317,5808.31,2025-01-12 05:32:50,A_163,D_2880,0,none
U_5134,U_7002,224.17,2025-01-04 10:48:49,A_73,D_4647,0,none
U_6723,U_2968,3321.09,2025-01-21 12:52:23,A_265,D_543,0,none
U_8578,U_4726,333.15,2025-01-12 09:07:32,A_47,D_835,0,none
U_5529,U_1612,473.92,2025-01-14 14:59:01,A_216,D_4947,0,none
U_6584,U_4592,194.49,2025-01-27 09:49:31,A_26,D_2011,0,none
U_2967,U_5953,2497.88,2025-02-14 23:15:41,A_175,D_3962,0,none
U_9795,U_9591,515.75,2025-01-08 04:43:49,A_301,D_4091,0,none
U_5743,U_5347,1112.69,2025-01-09 20:31:33,A_276,D_2488,0,none
U_1214,U_6532,1846.62,2025-01-08 21:25:52,A_210,D_4848,0,none
U_338,U_7192,4858.11,2025-01-05 20:43:33,A_334,D_4047,0,none
U_7954,U_529,3552.71,2025-02-05 08:02:16,A_153,D_1962,0,none
U_2037,U_1322,47.64,2025-01-14 19:55:48,A_42,D_804,0,none
U_2503,U_5279,469.55,2025-01-07 18:21:03,A_267,D_1757,0,none
U_3446,U_6396,3911.29,2025-01-15 23:53:52,A_45,D_4230,0,none
U_1292,U_6424,293.08,2025-01-01 03:28:35,A_191,D_3676,0,none
U_846,U_1556,1604.86,2025-01-30 00:15:28,A_272,D_2015,0,none
U_9248,U_7715,4719.36,2025-01-17 16:44:35,A_28,D_700,1,fast_cashout
U_8013,U_1090,2606.96,2025-02-12 23:33:39,A_42,D_3338,0,none
U_5954,U_7476,1739.23,2025-01-29 23:13:17,A_44,D_995,0,none
U_359,U_1874,1417.47,2025-01-12 11:06:41,A_137,D_3314,0,none
U_6848,U_2026,711.84,2025-02-02 22:37:38,A_43,D_2112,0,none
U_2185,U_631,1290.77,2025-02-12 19:57:21,A_357,D_3596,0,none
U_4761,U_553,1790.76,2025-01-15 02:22:54,A_306,D_1020,0,none
U_9425,U_9218,303.88,2025-02-14 00:53:40,A_335,D_178,0,none
U_194,U_3637,3254.11,2025-01-30 14:20:11,A_218,D_3169,0,none
U_8167,U_6460,1081.0,2025-01-11 00:44:42,A_39,D_1369,0,none
U_7944,U_5710,440.81,2025-02-06 01:24:00,A_179,D_4378,0,none
U_34,U_7237,627.51,2025-02-08 20:38:16,A_174,D_733,0,none
U_7685,U_6214,641.41,2025-01-16 22:08:56,A_207,D_469,0,none
U_6458,U_4384,114.68,2025-01-20 14:10:40,A_160,D_561,0,none
U_1092,U_8764,875.35,2025-01-25 17:10:42,A_84,D_862,0,none
U_4121,U_2566,1448.47,2025-01-17 09:57:28,A_83,D_3964,0,none
U_4772,U_7543,7597.81,2025-01-28 20:47:09,A_243,D_19,0,none
U_3151,U_7808,2550.49,2025-01-31 02:23:12,A_303,D_3837,0,none
U_1714,U_657,1687.73,2025-01-09 08:00:21,A_145,D_1211,0,none
U_3830,U_9313,1787.24,2025-02-09 15:18:26,A_324,D_2273,0,none
U_4525,U_8406,4023.54,2025-01-04 01:59:31,A_340,D_857,0,none
U_7981,U_7266,2266.32,2025-01-30 21:33:21,A_29,D_3471,0,none
U_5575,U_3368,356.99,2025-01-31 02:00:45,A_125,D_3623,0,none
U_5784,U_8083,746.12,2025-01-06 17:34:11,A_92,D_1002,0,none
U_2709,U_9920,2311.61,2025-02-08 18:29:37,A_396,D_168,0,none
U_7427,U_5588,126.58,2025-01-25 19:12:37,A_104,D_1058,0,none
U_8114,U_2267,2415.12,2025-01-11 03:28:44,A_48,D_4178,0,none
U_9971,U_2201,8764.56,2025-01-17 03:29:31,A_370,D_1556,0,none
U_7684,U_1266,559.7,2025-02-08 07:05:16,A_218,D_3205,0,none
U_8823,U_4895,758.61,2025-01-26 15:16:52,A_243,D_54,0,none
U_6773,U_450,1046.88,2025-01-01 20:45:16,A_176,D_1440,0,none
U_1029,U_841,3520.51,2025-02-06 16:36:43,A_47,D_1051,0,none
U_5286,U_9921,426.81,2025-01-19 16:02:07,A_354,D_1100,0,none
U_401,U_5421,917.6,2025-01-05 02:11:55,A_44,D_3376,0,none
U_7524,U_1277,1422.89,2025-02-11 14:30:28,A_108,D_3463,0,none
U_2081,U_6671,2006.87,2025-01-07 23:29:15,A_377,D_1973,0,none
U_2772,U_6907,479.22,2025-01-09 13:09:39,A_278,D_4,0,none
U_2748,U_707,19.14,2025-01-06 11:28:28,A_9,D_3501,0,none
U_9359,U_5123,1232.07,2025-01-01 15:26:57,A_261,D_4464,0,none
U_6611,U_1762,2283.82,2025-01-25 07:27:48,A_266,D_1899,0,none
U_6942,U_5380,3667.39,2025-01-16 22:35:48,A_181,D_3574,0,none
U_8744,U_4116,999.49,2025-01-20 21:46:03,A_393,D_1429,0,none
U_1740,U_1508,1003.14,2025-01-26 11:48:31,A_31,D_686,1,loan_fraud
U_385,U_9998,5757.67,2025-02-08 17:31:23,A_392,D_193,0,none
U_6780,U_1144,106.1,2025-02-05 22:35:38,A_128,D_4662,0,none
U_373,U_4925,2066.73,2025-01-10 18:51:22,A_344,D_1938,0,none
U_5564,U_5923,890.78,2025-02-05 04:50:05,A_285,D_815,0,none
U_5065,U_6924,754.62,2025-02-03 05:24:12,A_5,D_2904,0,none
U_4097,U_6663,5734.94,2025-01-03 05:15:15,A_40,D_613,0,none
U_6004,U_2223,1264.29,2025-02-05 20:38:44,A_205,D_345,0,none
U_4473,U_1070,410.39,2025-01-19 04:13:43,A_257,D_4154,0,none
U_5509,U_780,658.39,2025-01-14 17:19:59,A_204,D_3514,0,none
U_4161,U_5871,12660.18,2025-01-08 21:20:19,A_95,D_3479,0,none
U_7001,U_2504,1297.82,2025-01-21 16:15:44,A_312,D_2998,0,none
U_3218,U_6926,212.66,2025-02-04 17:24:15,A_226,D_1476,0,none
U_9171,U_4768,3571.29,2025-02-13 01:18:24,A_267,D_1063,0,none
U_4209,U_7635,1773.79,2025-01-18 03:13:06,A_293,D_4328,0,none
U_1756,U_2224,155.57,2025-01-12 18:46:08,A_139,D_102,0,none
U_7079,U_4873,3017.8,2025-01-19 21:33:12,A_219,D_366,0,none
U_5788,U_8771,2239.11,2025-01-11 11:13:05,A_391,D_4683,0,none
U_3479,U_4968,778.72,2025-01-13 01:02:37,A_4,D_2747,0,none
U_3604,U_4076,960.11,2025-01-15 21:49:28,A_365,D_740,1,loan_fraud
U_4407,U_4419,2558.1,2025-01-13 10:32:25,A_358,D_643,0,none
U_9087,U_795,4935.45,2025-01-15 19:28:54,A_301,D_420,0,none
U_8753,U_5264,593.2,2025-02-12 03:46:48,A_219,D_2357,0,none
U_2787,U_5415,6546.48,2025-01-10 03:57:34,A_363,D_4709,0,none
U_2100,U_598,14681.949999999999,2025-01-06 11:08:33,A_307,D_847,1,fraud_ring
U_9023,U_8183,249.85,2025-01-13 06:16:29,A_309,D_220,0,none
U_8632,U_7880,201.31,2025-02-08 17:39:01,A_209,D_558,0,none
U_7596,U_4249,1982.08,2025-01-06 21:35:56,A_174,D_2062,0,none
U_3329,U_8874,1481.04,2025-01-04 23:39:56,A_251,D_1204,0,none
U_5802,U_7018,424.46,2025-01-02 17:04:49,A_185,D_4053,0,none
U_160,U_9294,857.06,2025-01-21 02:17:55,A_389,D_3295,0,none
U_66,U_9996,1116.45,2025-01-30 07:09:57,A_387,D_775,0,none
U_5026,U_4288,1700.71,2025-01-18 12:46:58,A_31,D_2024,0,none
U_1432,U_6822,143.91,2025-02-12 16:09:15,A_145,D_894,0,none
U_2564,U_2671,1056.08,2025-01-11 12:19:30,A_231,D_561,0,none
U_7502,U_2221,1369.68,2025-01-10 11:07:25,A_22,D_1622,0,none
U_5825,U_4816,7169.27,2025-01-28 15:42:02,A_155,D_1653,0,none
U_3367,U_1300,2367.83,2025-01-07 13:18:57,A_97,D_4526,0,none
U_111,U_3751,641.55,2025-02-03 06:39:09,A_9,D_4383,0,none
U_5045,U_2850,384.45,2025-01-14 21:12:43,A_246,D_2878,0,none
U_8265,U_3546,3525.02,2025-01-06 16:29:00,A_390,D_4994,0,none
U_6272,U_4905,70.07,2025-02-07 08:04:39,A_73,D_4117,0,none
U_1254,U_6284,1979.64,2025-02-07 20:13:49,A_294,D_1307,0,none
U_4552,U_9170,704.17,2025-01-24 16:06:23,A_239,D_1445,0,none
U_1825,U_1344,1451.46,2025-02-12 20:11:50,A_27,D_4331,0,none
U_9019,U_1537,1856.23,2025-01-20 20:54:27,A_108,D_2390,0,none
U_460,U_788,3680.82,2025-01-29 12:36:25,A_143,D_18,0,none
U_2932,U_289,1659.55,2025-01-14 12:07:28,A_212,D_564,0,none
U_1244,U_5541,994.94,2025-02-14 11:59:52,A_206,D_4137,0,none
U_6048,U_9759,6891.15,2025-01-13 09:03:05,A_76,D_1852,0,none
U_1979,U_8242,516.64,2025-01-22 06:38:55,A_176,D_4110,0,none
U_7683,U_2639,3118.35,2025-02-05 11:48:07,A_141,D_3753,0,none
U_2901,U_5848,1112.5,2025-02-12 09:47:39,A_77,D_451,0,none
U_8295,U_5993,367.57,2025-01-30 16:09:49,A_72,D_1563,0,none
U_521,U_3031,1745.31,2025-02-09 07:36:58,A_41,D_3723,0,none
U_9839,U_6043,772.76,2025-02-02 14:41:07,A_379,D_4615,0,none
U_6924,U_6465,3874.06,2025-01-15 08:33:32,A_391,D_1506,0,none
U_1057,U_6423,207.98,2025-01-16 02:57:33,A_38,D_953,0,none
U_3447,U_6713,706.89,2025-01-23 11:41:10,A_282,D_323,0,none
U_4590,U_3451,633.07,2025-01-27 09:36:02,A_300,D_916,0,none
U_3076,U_5021,150.38,2025-01-18 11:12:34,A_212,D_1426,0,none
U_4409,U_5207,6543.63,2025-01-01 22:31:22,A_269,D_4713,0,none
U_4469,U_4500,1750.3,2025-01-18 03:42:36,A_351,D_2728,0,none
U_3316,U_4986,329.54,2025-01-29 09:05:48,A_206,D_2271,0,none
U_6958,U_4706,1878.34,2025-01-14 14:44:20,A_353,D_831,0,none
U_7139,U_132,1645.45,2025-01-16 14:15:38,A_71,D_3402,0,none
U_8507,U_5214,1858.85,2025-01-27 15:44:00,A_311,D_3328,0,none
U_6726,U_8426,4464.62,2025-02-13 17:57:51,A_283,D_403,0,none
U_6318,U_468,155.31,2025-01-27 21:29:35,A_208,D_73,0,none
U_3466,U_6225,3850.97,2025-01-18 06:29:15,A_386,D_4314,0,none
U_3296,U_1690,2005.07,2025-01-31 09:21:18,A_182,D_3573,0,none
U_9411,U_6748,242.78,2025-01-26 15:04:45,A_322,D_2712,0,none
U_7737,U_8242,2440.7,2025-01-29 01:47:38,A_4,D_3873,0,none
U_7572,U_7056,3223.39,2025-01-13 17:37:38,A_189,D_3695,0,none
U_4014,U_6002,369.49,2025-01-12 20:22:38,A_240,D_1901,0,none
U_4941,U_6390,1181.59,2025-01-03 01:07:42,A_297,D_1377,0,none
U_3730,U_1495,1872.76,2025-01-15 13:04:14,A_333,D_4454,0,none
U_7432,U_9095,1571.31,2025-02-03 18:03:13,A_136,D_4383,0,none
U_1822,U_8456,2121.2,2025-02-07 09:55:27,A_46,D_306,0,none
U_9926,U_3711,2363.8,2025-01-18 15:17:10,A_263,D_984,0,none
U_9961,U_5873,272.44,2025-02-09 04:08:05,A_14,D_979,0,none
U_1333,U_3304,959.61,2025-02-05 09:50:32,A_18,D_617,0,none
U_7066,U_7688,215.83,2025-01-18 07:41:09,A_93,D_4868,0,none
U_6918,U_2280,2945.83,2025-02-11 09:03:08,A_390,D_3060,0,none
U_8965,U_5947,448.1,2025-01-31 19:56:16,A_381,D_1247,0,none
U_893,U_3187,23.93,2025-01-27 17:58:11,A_340,D_494,0,none
U_6838,U_2465,1352.56,2025-02-06 04:50:45,A_351,D_1816,0,none
U_7095,U_3552,677.88,2025-01-03 17:57:29,A_210,D_98,0,none
U_3684,U_1691,1680.54,2025-01-11 08:38:09,A_140,D_193,0,none
U_4810,U_8910,1369.25,2025-01-08 14:21:27,A_7,D_4631,0,none
U_49,U_3052,4524.16,2025-01-15 01:41:10,A_175,D_4428,0,none
U_3870,U_6514,888.13,2025-01-15 13:25:01,A_209,D_57,0,none
U_3864,U_2649,2561.1,2025-01-06 14:22:46,A_289,D_4581,0,none
U_2967,U_1502,2664.01,2025-02-04 20:37:37,A_131,D_3257,0,none
U_4079,U_2406,2549.94,2025-01-14 12:39:55,A_333,D_4683,0,none
U_7612,U_7319,1083.09,2025-01-19 23:12:46,A_321,D_2398,0,none
U_111,U_663,1269.3,2025-01-04 18:06:10,A_201,D_2957,0,none
U_9459,U_3537,829.92,2025-02-06 10:01:51,A_203,D_3565,0,none
U_7759,U_382,3507.66,2025-01-14 21:04:15,A_145,D_4945,0,none
U_8851,U_4117,92.21,2025-01-17 06:56:16,A_52,D_886,0,none
U_9421,U_2673,146.97,2025-01-27 11:33:13,A_57,D_4124,1,loan_fraud
U_1997,U_6746,1623.89,2025-01-12 05:34:16,A_48,D_1073,0,none
U_8892,U_7786,290.23,2025-01-22 19:10:53,A_302,D_145,0,none
U_9015,U_5217,11.48,2025-02-08 16:30:39,A_232,D_2158,0,none
U_2908,U_5946,1429.71,2025-01-10 09:45:24,A_207,D_782,0,none
U_5407,U_4048,1536.15,2025-01-04 06:09:28,A_350,D_2688,0,none
U_4109,U_9378,1523.25,2025-02-14 09:57:20,A_140,D_1672,0,none
U_2903,U_1419,169.18,2025-01-19 20:46:14,A_234,D_2828,0,none
U_7829,U_7179,2076.07,2025-02-02 14:31:06,A_53,D_2906,0,none
U_2635,U_7346,1704.9,2025-01-15 13:33:44,A_381,D_3440,0,none
U_3630,U_9605,4269.51,2025-01-28 19:21:46,A_40,D_4021,0,none
U_6018,U_6031,547.58,2025-01-20 13:29:06,A_251,D_4675,0,none
U_6139,U_5861,290.83,2025-02-09 22:39:57,A_329,D_813,0,none
U_4813,U_8038,316.29,2025-01-13 16:57:02,A_14,D_1053,0,none
U_509,U_3509,2026.9,2025-01-08 20:28:06,A_381,D_2918,0,none
